StudentID, YearMonthGraduated, FistMajor, SecondMajor, CourseCode, CourseName, CourseCredit, YearTaken, SemesterTaken
0069, 200902, Major1, Major2, PCO10057, 정보처리개론, 2.0, 2002, 2
0069, 200902, Major1, Major2, GEK10011, 창조와 진화, 2.0, 2005, 1
0069, 200902, Major1, Major2, GEK20001, 채플(한국어) 3, 0.0, 2005, 1
0069, 200902, Major1, Major2, GEK20008, 공동체리더십훈련3, 1.0, 2005, 1
0069, 200902, Major1, Major2, LAW20003, 헌법1, 3.0, 2005, 1
0069, 200902, Major1, Major2, LAW20009, 형법1, 3.0, 2005, 1
0069, 200902, Major1, Major2, MEC10001, 경제학입문, 3.0, 2005, 1
0069, 200902, Major1, Major2, MEC10002, 경영학입문, 3.0, 2005, 1
0069, 200902, Major1, Major2, PCO10058, 정보처리실습, 2.0, 2005, 1
0069, 200902, Major1, Major2, GEK10007, 교양독서, 1.0, 2005, 2
0069, 200902, Major1, Major2, GEK10016, 사회봉사 A, 1.0, 2005, 2
0069, 200902, Major1, Major2, GEK10022, 수화1, 2.0, 2005, 2
0069, 200902, Major1, Major2, GEK20002, 채플(한국어) 4, 0.0, 2005, 2
0069, 200902, Major1, Major2, GEK20009, 공동체리더십훈련4, 1.0, 2005, 2
0069, 200902, Major1, Major2, GEK20021, 생활체육 2, 1.0, 2005, 2
0069, 200902, Major1, Major2, MEC20005, 경영경제통계, 3.0, 2005, 2
0069, 200902, Major1, Major2, MEC20006, 경제수학, 3.0, 2005, 2
0069, 200902, Major1, Major2, MEC20055, 회계실무, 3.0, 2005, 2
0069, 200902, Major1, Major2, PCO10052, C 프로그래밍, 3.0, 2005, 2
0069, 200902, Major1, Major2, ECE20057, 논리설계, 3.0, 2006, 1
0069, 200902, Major1, Major2, GEK30001, 채플(한국어) 5, 0.0, 2006, 1
0069, 200902, Major1, Major2, GEK30008, 공동체리더십훈련5, 1.0, 2006, 1
0069, 200902, Major1, Major2, GEK30015, 현대사회와선교, 3.0, 2006, 1
0069, 200902, Major1, Major2, ITP20001, Data Structures, 3.0, 2006, 1
0069, 200902, Major1, Major2, ITP20003, Java Programming, 3.0, 2006, 1
0069, 200902, Major1, Major2, MEC20058, 재무관리론, 3.0, 2006, 1
0069, 200902, Major1, Major2, ECE20018, C++프로그래밍, 3.0, 2006, 2
0069, 200902, Major1, Major2, ECE20021, 컴퓨터구조, 3.0, 2006, 2
0069, 200902, Major1, Major2, ECE30086, 컴퓨터네트워크, 3.0, 2006, 2
0069, 200902, Major1, Major2, GEK30002, 채플(한국어) 6, 0.0, 2006, 2
0069, 200902, Major1, Major2, GEK30009, 공동체리더십훈련6, 1.0, 2006, 2
0069, 200902, Major1, Major2, ITP20002, Discrete Mathematics, 3.0, 2006, 2
0069, 200902, Major1, Major2, PCO20004, English Reading&Discussion, 3.0, 2006, 2
0069, 200902, Major1, Major2, MEC40053, 기업사례연구, 3.0, 2006, 4
0069, 200902, Major1, Major2, ECE30011, 알고리듬분석, 3.0, 2007, 1
0069, 200902, Major1, Major2, ECE30021, 운영체제, 3.0, 2007, 1
0069, 200902, Major1, Major2, ECE30092, 공학프로젝트 기획, 2.0, 2007, 1
0069, 200902, Major1, Major2, GEK20046, 사회봉사2, 1.0, 2007, 1
0069, 200902, Major1, Major2, ITP20001, Data Structures, 3.0, 2007, 1
0069, 200902, Major1, Major2, ITP40001, Database System, 3.0, 2007, 1
0069, 200902, Major1, Major2, ECE30086, 컴퓨터네트워크, 3.0, 2007, 2
0069, 200902, Major1, Major2, ECE40093, 캡스톤디자인, 4.0, 2007, 2
0069, 200902, Major1, Major2, MEC20057, 경영IT실무, 3.0, 2007, 2
0069, 200902, Major1, Major2, MEC40058, 경영분석, 3.0, 2007, 2
0069, 200902, Major1, Major2, MEC50023, 개별연구3(경영), 3.0, 2007, 2
0069, 200902, Major1, Major2, GCS20002, English Grammar and Composition, 3.0, 2007, 4
0069, 200902, Major1, Major2, MEC30058, 생산관리론, 3.0, 2008, 1
0069, 200902, Major1, Major2, MEC30068, 중급재무회계1, 3.0, 2008, 1
0069, 200902, Major1, Major2, GEK40001, 채플(한국어) 7, 1.0, 2008, 2
0070, 200602, Major1, Major6, GEK10001, 채플(한국어) 1, 0.0, 2002, 1
0070, 200602, Major1, Major6, GEK10008, 공동체리더십훈련1, 1.0, 2002, 1
0070, 200602, Major1, Major6, GEK10011, 창조와 진화, 2.0, 2002, 1
0070, 200602, Major1, Major6, GEK10015, 한동인성교육, 1.0, 2002, 1
0070, 200602, Major1, Major6, GEK10021, 생활체육 1, 1.0, 2002, 1
0070, 200602, Major1, Major6, GEK10039, 역사와 인간, 3.0, 2002, 1
0070, 200602, Major1, Major6, GEK10045, Christian Foundation 1, 2.0, 2002, 1
0070, 200602, Major1, Major6, GEK10057, 일반생물학, 3.0, 2002, 1
0070, 200602, Major1, Major6, PCO10013, English Communication, 3.0, 2002, 1
0070, 200602, Major1, Major6, PCO10058, 정보처리실습, 2.0, 2002, 1
0070, 200602, Major1, Major6, ECE10002, C 프로그래밍(전산전자), 3.0, 2002, 2
0070, 200602, Major1, Major6, GEK10002, 채플(한국어) 2, 0.0, 2002, 2
0070, 200602, Major1, Major6, GEK10009, 공동체리더십훈련2, 1.0, 2002, 2
0070, 200602, Major1, Major6, GEK10017, Academic Writing, 3.0, 2002, 2
0070, 200602, Major1, Major6, GEK20028, 인간관계와자기성장, 3.0, 2002, 2
0070, 200602, Major1, Major6, GEK20045, Christian Foundation 2, 2.0, 2002, 2
0070, 200602, Major1, Major6, GEK40096, 교양특론, 3.0, 2002, 2
0070, 200602, Major1, Major6, MEC10001, 경제학입문, 3.0, 2002, 2
0070, 200602, Major1, Major6, PCO10013, English Communication, 3.0, 2002, 2
0070, 200602, Major1, Major6, ECE20010, 데이타구조, 3.0, 2003, 1
0070, 200602, Major1, Major6, GEK10016, 사회봉사 A, 1.0, 2003, 1
0070, 200602, Major1, Major6, GEK10042, 사회복지개론, 3.0, 2003, 1
0070, 200602, Major1, Major6, GEK20001, 채플(한국어) 3, 0.0, 2003, 1
0070, 200602, Major1, Major6, GEK20008, 공동체리더십훈련3, 1.0, 2003, 1
0070, 200602, Major1, Major6, GEK20051, Mission Perspective, 2.0, 2003, 1
0070, 200602, Major1, Major6, ITP20003, Java Programming, 3.0, 2003, 1
0070, 200602, Major1, Major6, ITP20007, Logic Design, 3.0, 2003, 1
0070, 200602, Major1, Major6, MEC10002, 경영학입문, 3.0, 2003, 1
0070, 200602, Major1, Major6, ECE20013, 프로그래밍언어론, 3.0, 2003, 2
0070, 200602, Major1, Major6, ECE20018, C++프로그래밍, 3.0, 2003, 2
0070, 200602, Major1, Major6, ECE20042, 이산수학, 3.0, 2003, 2
0070, 200602, Major1, Major6, GEK20002, 채플(한국어) 4, 0.0, 2003, 2
0070, 200602, Major1, Major6, GEK20009, 공동체리더십훈련4, 1.0, 2003, 2
0070, 200602, Major1, Major6, GEK20014, 사회봉사 B, 1.0, 2003, 2
0070, 200602, Major1, Major6, ISL10075, 초급중국어1, 3.0, 2003, 2
0070, 200602, Major1, Major6, ITP30003, Computer Architecture and Organization, 3.0, 2003, 2
0070, 200602, Major1, Major6, PCO20004, English Reading&Discussion, 3.0, 2003, 2
0070, 200602, Major1, Major6, GEK20015, 사회봉사 C, 1.0, 2003, 4
0070, 200602, Major1, Major6, ECE30021, 운영체제, 3.0, 2004, 1
0070, 200602, Major1, Major6, ECE30081, 신호 및 시스템, 3.0, 2004, 1
0070, 200602, Major1, Major6, GEK10000, Elementary Calculus, 4.0, 2004, 1
0070, 200602, Major1, Major6, GEK10007, 교양독서, 1.0, 2004, 1
0070, 200602, Major1, Major6, GEK10061, 음악의 이해, 3.0, 2004, 1
0070, 200602, Major1, Major6, GEK30001, 채플(한국어) 5, 0.0, 2004, 1
0070, 200602, Major1, Major6, GEK30008, 공동체리더십훈련5, 1.0, 2004, 1
0070, 200602, Major1, Major6, ITP30005, Algorithms Analysis, 3.0, 2004, 1
0070, 200602, Major1, Major6, ITP40001, Database System, 3.0, 2004, 1
0070, 200602, Major1, Major6, ECE30083, 통신이론, 3.0, 2004, 2
0070, 200602, Major1, Major6, ECE30086, 컴퓨터네트워크, 3.0, 2004, 2
0070, 200602, Major1, Major6, GEK10041, 심리학개론, 3.0, 2004, 2
0070, 200602, Major1, Major6, GEK20011, 기독교 세계관, 2.0, 2004, 2
0070, 200602, Major1, Major6, GEK30002, 채플(한국어) 6, 0.0, 2004, 2
0070, 200602, Major1, Major6, GEK30009, 공동체리더십훈련6, 1.0, 2004, 2
0070, 200602, Major1, Major6, ITP30006, Software Engineering, 3.0, 2004, 2
0070, 200602, Major1, Major6, PCO20005, English Grammar&Composition, 3.0, 2004, 2
0070, 200602, Major1, Major6, ECE20051, 회로이론 1, 3.0, 2005, 1
0070, 200602, Major1, Major6, ECE30012, 객체지향 설계패턴, 3.0, 2005, 1
0070, 200602, Major1, Major6, ECE30075, 임베디드프로세서응용, 3.0, 2005, 1
0070, 200602, Major1, Major6, ECE40091, 캡스톤설계2, 3.0, 2005, 1
0070, 200602, Major1, Major6, GEK10030, 철학개론, 3.0, 2005, 1
0070, 200602, Major1, Major6, ITP40004, Compiler Theory, 3.0, 2005, 1
0070, 200602, Major1, Major6, ECE40026, 모바일프로그래밍, 3.0, 2005, 2
0070, 200602, Major1, Major6, ECE40044, 컴퓨터보안, 3.0, 2005, 2
0070, 200602, Major1, Major6, GEK20043, 공학윤리, 3.0, 2005, 2
0071, 200908, Major3, Major4, GEK10001, 채플(한국어) 1, 0.0, 2002, 1
0071, 200908, Major3, Major4, GEK10008, 공동체리더십훈련1, 1.0, 2002, 1
0071, 200908, Major3, Major4, GEK10015, 한동인성교육, 1.0, 2002, 1
0071, 200908, Major3, Major4, GEK10018, Calculus, 3.0, 2002, 1
0071, 200908, Major3, Major4, GEK10038, 물리학실험1, 1.0, 2002, 1
0071, 200908, Major3, Major4, GEK10045, Christian Foundation 1, 2.0, 2002, 1
0071, 200908, Major3, Major4, GEK10055, 물리학 1, 3.0, 2002, 1
0071, 200908, Major3, Major4, GEK10091, 컴퓨터공학개론, 2.0, 2002, 1
0071, 200908, Major3, Major4, ISL10075, 초급중국어1, 3.0, 2002, 1
0071, 200908, Major3, Major4, PCO10012, English Foundation, 3.0, 2002, 1
0071, 200908, Major3, Major4, ECE10020, 공학설계입문, 3.0, 2002, 2
0071, 200908, Major3, Major4, ECE20042, 이산수학, 3.0, 2002, 2
0071, 200908, Major3, Major4, ENG10034, C 프로그래밍(전산전자), 3.0, 2002, 2
0071, 200908, Major3, Major4, GEK10002, 채플(한국어) 2, 0.0, 2002, 2
0071, 200908, Major3, Major4, GEK10009, 공동체리더십훈련2, 1.0, 2002, 2
0071, 200908, Major3, Major4, GEK10056, 물리학 2, 3.0, 2002, 2
0071, 200908, Major3, Major4, GEK20038, 물리학실험2, 1.0, 2002, 2
0071, 200908, Major3, Major4, GEK20045, Christian Foundation 2, 2.0, 2002, 2
0071, 200908, Major3, Major4, MEC10001, 경제학입문, 3.0, 2002, 2
0071, 200908, Major3, Major4, PCO10013, English Communication, 3.0, 2002, 2
0071, 200908, Major3, Major4, ECE20010, 데이타구조, 3.0, 2003, 1
0071, 200908, Major3, Major4, ECE20016, 자바프로그래밍언어, 3.0, 2003, 1
0071, 200908, Major3, Major4, ECE20057, 논리설계, 3.0, 2003, 1
0071, 200908, Major3, Major4, ENG10071, 이공계 경영실무, 3.0, 2003, 1
0071, 200908, Major3, Major4, GEA20008, Entrepreneurial Vision Development1, 0.0, 2003, 1
0071, 200908, Major3, Major4, GEA20051, Introduction to Global Entrepreneurship, 3.0, 2003, 1
0071, 200908, Major3, Major4, GEK10007, 교양독서, 1.0, 2003, 1
0071, 200908, Major3, Major4, GEK20001, 채플(한국어) 3, 0.0, 2003, 1
0071, 200908, Major3, Major4, GEK20008, 공동체리더십훈련3, 1.0, 2003, 1
0071, 200908, Major3, Major4, GEK30015, 현대사회와선교, 3.0, 2003, 1
0071, 200908, Major3, Major4, ECE20017, 프로그래밍실습, 2.0, 2003, 2
0071, 200908, Major3, Major4, ECE20018, C++프로그래밍, 3.0, 2003, 2
0071, 200908, Major3, Major4, GEK10007, 교양독서, 1.0, 2003, 2
0071, 200908, Major3, Major4, GEK10030, 철학개론, 3.0, 2003, 2
0071, 200908, Major3, Major4, GEK10053, 미분방정식과 응용, 3.0, 2003, 2
0071, 200908, Major3, Major4, GEK20002, 채플(한국어) 4, 0.0, 2003, 2
0071, 200908, Major3, Major4, GEK20009, 공동체리더십훈련4, 1.0, 2003, 2
0071, 200908, Major3, Major4, GEK20011, 기독교 세계관, 2.0, 2003, 2
0071, 200908, Major3, Major4, ITP20005, Programming Language Theory, 3.0, 2003, 2
0071, 200908, Major3, Major4, ITP30003, Computer Architecture and Organization, 3.0, 2003, 2
0071, 200908, Major3, Major4, ECE30021, 운영체제, 3.0, 2004, 1
0071, 200908, Major3, Major4, GEK10041, 심리학개론, 3.0, 2004, 1
0071, 200908, Major3, Major4, GEK10061, 음악의 이해, 3.0, 2004, 1
0071, 200908, Major3, Major4, GEK30001, 채플(한국어) 5, 0.0, 2004, 1
0071, 200908, Major3, Major4, GEK30008, 공동체리더십훈련5, 1.0, 2004, 1
0071, 200908, Major3, Major4, ITP20006, Web Development Programming, 3.0, 2004, 1
0071, 200908, Major3, Major4, ITP30005, Algorithms Analysis, 3.0, 2004, 1
0071, 200908, Major3, Major4, ITP40001, Database System, 3.0, 2004, 1
0071, 200908, Major3, Major4, CSW20001, 상담이론과 실제, 3.0, 2004, 2
0071, 200908, Major3, Major4, ECE30086, 컴퓨터네트워크, 3.0, 2004, 2
0071, 200908, Major3, Major4, ECE30091, 캡스톤설계1, 3.0, 2004, 2
0071, 200908, Major3, Major4, GEK20043, 공학윤리, 3.0, 2004, 2
0071, 200908, Major3, Major4, GEK30002, 채플(한국어) 6, 0.0, 2004, 2
0071, 200908, Major3, Major4, GEK30009, 공동체리더십훈련6, 1.0, 2004, 2
0071, 200908, Major3, Major4, ITP30006, Software Engineering, 3.0, 2004, 2
0071, 200908, Major3, Major4, PCO20004, English Reading&Discussion, 3.0, 2004, 2
0071, 200908, Major3, Major4, GEK10016, 사회봉사 A, 1.0, 2004, 4
0071, 200908, Major3, Major4, CSW20012, 성격심리학, 3.0, 2005, 1
0071, 200908, Major3, Major4, CSW30017, 사회심리학, 3.0, 2005, 1
0071, 200908, Major3, Major4, CSW30019, 집단상담, 3.0, 2005, 1
0071, 200908, Major3, Major4, CSW30025, 심리사회통계학, 3.0, 2005, 1
0071, 200908, Major3, Major4, CSW30077, 드라마치료, 3.0, 2005, 1
0071, 200908, Major3, Major4, ECE40091, 캡스톤설계2, 3.0, 2005, 1
0071, 200908, Major3, Major4, ECE30017, 컴퓨터 과학적 사고를 통한 문제 해결, 3.0, 2008, 2
0071, 200908, Major3, Major4, ECE40026, 모바일프로그래밍, 3.0, 2008, 2
0071, 200908, Major3, Major4, ECE40086, 멀티미디어 신호처리, 3.0, 2008, 2
0071, 200908, Major3, Major4, ECE40088, 창의 프로젝트 기획 특론, 3.0, 2008, 2
0071, 200908, Major3, Major4, GEK20053, 통계학, 3.0, 2008, 2
0071, 200908, Major3, Major4, SIT21003, 글로벌 기업가정신 입문, 3.0, 2008, 2
0071, 200908, Major3, Major4, GCS20002, English Grammar and Composition, 3.0, 2008, 3
0071, 200908, Major3, Major4, GEK20046, 사회봉사2, 1.0, 2008, 3
0071, 200908, Major3, Major4, CSW20005, 이상심리학, 3.0, 2009, 1
0072, 200802, Major1, Major6, ENG10013, Calculus, 3.0, 2001, 1
0072, 200802, Major1, Major6, ENG10021, 물리학 1, 3.0, 2001, 1
0072, 200802, Major1, Major6, ENG10023, 물리학실험1, 1.0, 2001, 1
0072, 200802, Major1, Major6, ENG10032, 정보처리실습, 2.0, 2001, 1
0072, 200802, Major1, Major6, ENG10041, 이공계리더십, 2.0, 2001, 1
0072, 200802, Major1, Major6, ENG10051, 초급중국어1, 3.0, 2001, 1
0072, 200802, Major1, Major6, GEK10001, 채플(한국어) 1, 0.0, 2001, 1
0072, 200802, Major1, Major6, GEK10008, 공동체리더십훈련1, 1.0, 2001, 1
0072, 200802, Major1, Major6, PCO10012, English Foundation, 3.0, 2001, 1
0072, 200802, Major1, Major6, ECE10002, C 프로그래밍(전산전자), 3.0, 2001, 2
0072, 200802, Major1, Major6, ENG20062, 철학개론, 3.0, 2001, 2
0072, 200802, Major1, Major6, GEK10002, 채플(한국어) 2, 0.0, 2001, 2
0072, 200802, Major1, Major6, GEK10009, 공동체리더십훈련2, 1.0, 2001, 2
0072, 200802, Major1, Major6, GEK10011, 창조와 진화, 2.0, 2001, 2
0072, 200802, Major1, Major6, GEK10015, 한동인성교육, 1.0, 2001, 2
0072, 200802, Major1, Major6, GEK10036, 동양사, 3.0, 2001, 2
0072, 200802, Major1, Major6, GEK10058, 일반화학, 3.0, 2001, 2
0072, 200802, Major1, Major6, GEK20045, Christian Foundation 2, 2.0, 2001, 2
0072, 200802, Major1, Major6, PCO10013, English Communication, 3.0, 2001, 2
0072, 200802, Major1, Major6, ECE20010, 데이타구조, 3.0, 2002, 1
0072, 200802, Major1, Major6, ECE20051, 회로이론 1, 3.0, 2002, 1
0072, 200802, Major1, Major6, ECE20057, 논리설계, 3.0, 2002, 1
0072, 200802, Major1, Major6, ECE20060, 기초전자회로실험, 2.0, 2002, 1
0072, 200802, Major1, Major6, GEK10016, 사회봉사 A, 1.0, 2002, 1
0072, 200802, Major1, Major6, GEK10045, Christian Foundation 1, 2.0, 2002, 1
0072, 200802, Major1, Major6, GEK20001, 채플(한국어) 3, 0.0, 2002, 1
0072, 200802, Major1, Major6, GEK20008, 공동체리더십훈련3, 1.0, 2002, 1
0072, 200802, Major1, Major6, ITP20003, Java Programming, 3.0, 2002, 1
0072, 200802, Major1, Major6, ECE20013, 프로그래밍언어론, 3.0, 2002, 2
0072, 200802, Major1, Major6, ECE20017, 프로그래밍실습, 2.0, 2002, 2
0072, 200802, Major1, Major6, ECE20021, 컴퓨터구조, 3.0, 2002, 2
0072, 200802, Major1, Major6, GEK10053, 미분방정식과 응용, 3.0, 2002, 2
0072, 200802, Major1, Major6, GEK20002, 채플(한국어) 4, 0.0, 2002, 2
0072, 200802, Major1, Major6, GEK20009, 공동체리더십훈련4, 1.0, 2002, 2
0072, 200802, Major1, Major6, GEK30015, 현대사회와선교, 3.0, 2002, 2
0072, 200802, Major1, Major6, ITP20002, Discrete Mathematics, 3.0, 2002, 2
0072, 200802, Major1, Major6, PCO20004, English Reading&Discussion, 3.0, 2002, 4
0072, 200802, Major1, Major6, GEK10007, 교양독서, 1.0, 2005, 4
0072, 200802, Major1, Major6, ECE30011, 알고리듬분석, 3.0, 2006, 1
0072, 200802, Major1, Major6, ECE30030, 데이타베이스, 3.0, 2006, 1
0072, 200802, Major1, Major6, GEK10017, Academic Writing, 3.0, 2006, 1
0072, 200802, Major1, Major6, GEK20053, 통계학, 3.0, 2006, 1
0072, 200802, Major1, Major6, GEK30001, 채플(한국어) 5, 0.0, 2006, 1
0072, 200802, Major1, Major6, GEK30008, 공동체리더십훈련5, 1.0, 2006, 1
0072, 200802, Major1, Major6, ITP30002, Operating Systems, 3.0, 2006, 1
0072, 200802, Major1, Major6, ITP30008, Object-Oriented Design Pattern, 3.0, 2006, 1
0072, 200802, Major1, Major6, ECE20018, C++프로그래밍, 3.0, 2006, 2
0072, 200802, Major1, Major6, ECE30076, 임베디드시스템프로그래밍, 3.0, 2006, 2
0072, 200802, Major1, Major6, ECE30085, 불규칙변수론, 3.0, 2006, 2
0072, 200802, Major1, Major6, ECE30086, 컴퓨터네트워크, 3.0, 2006, 2
0072, 200802, Major1, Major6, ECE40044, 컴퓨터보안, 3.0, 2006, 2
0072, 200802, Major1, Major6, GEK30002, 채플(한국어) 6, 0.0, 2006, 2
0072, 200802, Major1, Major6, GEK30009, 공동체리더십훈련6, 1.0, 2006, 2
0072, 200802, Major1, Major6, GEK40096, 교양특론, 3.0, 2006, 2
0072, 200802, Major1, Major6, ECE30075, 임베디드프로세서응용, 3.0, 2007, 1
0072, 200802, Major1, Major6, ECE30092, 공학프로젝트 기획, 2.0, 2007, 1
0072, 200802, Major1, Major6, ECE40012, 컴파일러이론, 3.0, 2007, 1
0072, 200802, Major1, Major6, ECE40047, 네트워크실습, 3.0, 2007, 1
0072, 200802, Major1, Major6, GEK10062, 미술의 이해, 3.0, 2007, 1
0072, 200802, Major1, Major6, GEK20046, 사회봉사2, 1.0, 2007, 1
0072, 200802, Major1, Major6, ECE40093, 캡스톤디자인, 4.0, 2007, 2
0072, 200802, Major1, Major6, GCS20002, English Grammar and Composition, 3.0, 2007, 2
0072, 200802, Major1, Major6, GEK10061, 음악의 이해, 3.0, 2007, 2
0072, 200802, Major1, Major6, GEK10082, 선형대수학, 3.0, 2007, 2
0073, 200708, Major5, Major1, 90010001, 영어회화 및 실습 1, 4.0, 1987, 1
0073, 200708, Major5, Major1, 90010005, 전산학 및 실습 1, 3.0, 1987, 1
0073, 200708, Major5, Major1, 90020001, 독서와 작문, 2.0, 1987, 1
0073, 200708, Major5, Major1, 90020004, 창조와 과학, 2.0, 1987, 1
0073, 200708, Major5, Major1, 90020005, 현대수학, 2.0, 1987, 1
0073, 200708, Major5, Major1, 90020006, 사회봉사 1, 0.5, 1987, 1
0073, 200708, Major5, Major1, 90020018, 채플 1, 0.0, 1987, 1
0073, 200708, Major5, Major1, 90040001, 생명의 신비, 2.0, 1987, 1
0073, 200708, Major5, Major1, 90040003, 환경과 인간, 2.0, 1987, 1
0073, 200708, Major5, Major1, 90060001, 경영학입문, 2.0, 1987, 1
0073, 200708, Major5, Major1, 70120001, Unix와 C 프로그래밍, 5.0, 1987, 2
0073, 200708, Major5, Major1, 90010002, 영어회화 및 실습 2, 4.0, 1987, 2
0073, 200708, Major5, Major1, 90020002, 생활한문, 2.0, 1987, 2
0073, 200708, Major5, Major1, 90020003, 기독교 세계관, 2.0, 1987, 2
0073, 200708, Major5, Major1, 90020007, 사회봉사 2, 0.5, 1987, 2
0073, 200708, Major5, Major1, 90020013, Work Duty 2, 0.0, 1987, 2
0073, 200708, Major5, Major1, 90020019, 채플 2, 0.0, 1987, 2
0073, 200708, Major5, Major1, 90040004, 생활화학, 2.0, 1987, 2
0073, 200708, Major5, Major1, 90040005, 통계학, 3.0, 1987, 2
0073, 200708, Major5, Major1, 90040006, 물리학 1, 2.0, 1987, 2
0073, 200708, Major5, Major1, 90060002, 사회학의 이해, 2.0, 1987, 2
0073, 200708, Major5, Major1, 70130001, 데이타 구조, 3.0, 1988, 1
0073, 200708, Major5, Major1, 70130002, 논리설계 및 실험, 4.0, 1988, 1
0073, 200708, Major5, Major1, 70130003, 회로이론 및 실험, 4.0, 1988, 1
0073, 200708, Major5, Major1, 70130042, 공업수학 1, 3.0, 1988, 1
0073, 200708, Major5, Major1, 90010008, 영어회화 3, 3.0, 1988, 1
0073, 200708, Major5, Major1, 90010012, 영어회화 실습 3, 1.0, 1988, 1
0073, 200708, Major5, Major1, 90020008, 사회봉사 3, 0.5, 1988, 1
0073, 200708, Major5, Major1, 90020014, Work Duty 3, 0.0, 1988, 1
0073, 200708, Major5, Major1, 90020020, 채플 3, 0.0, 1988, 1
0073, 200708, Major5, Major1, 90040007, 물리학 2, 2.0, 1988, 1
0073, 200708, Major5, Major1, ECE20051, 회로이론 1, 3.0, 1992, 1
0073, 200708, Major5, Major1, ECE20055, 기초회로실험, 1.0, 1992, 1
0073, 200708, Major5, Major1, ECE30014, 객체지향 프로그래밍, 3.0, 1992, 1
0073, 200708, Major5, Major1, ECE30021, 운영체제, 3.0, 1992, 1
0073, 200708, Major5, Major1, GEK10041, 심리학개론, 3.0, 1992, 1
0073, 200708, Major5, Major1, GEK10056, 물리학 2, 3.0, 1992, 1
0073, 200708, Major5, Major1, HSN20001, 채플 4, 0.0, 1992, 1
0073, 200708, Major5, Major1, HSN20005, Work Duty 4, 0.0, 1992, 1
0073, 200708, Major5, Major1, ECE20013, 프로그래밍언어론, 3.0, 1992, 2
0073, 200708, Major5, Major1, ECE20057, 논리설계, 3.0, 1992, 2
0073, 200708, Major5, Major1, ECE20058, 논리설계실험, 1.0, 1992, 2
0073, 200708, Major5, Major1, ECE30041, 수치해석, 3.0, 1992, 2
0073, 200708, Major5, Major1, ECE40011, 첨단프로그래밍 언어, 3.0, 1992, 2
0073, 200708, Major5, Major1, GEK10037, 서양사, 3.0, 1992, 2
0073, 200708, Major5, Major1, GEK30001, 채플(한국어) 5, 0.0, 1992, 2
0073, 200708, Major5, Major1, GEK30003, Work Duty 5, 0.0, 1992, 2
0073, 200708, Major5, Major1, PCO20001, 영어회화 4, 2.0, 1992, 2
0073, 200708, Major5, Major1, ECE20042, 이산수학, 3.0, 1993, 1
0073, 200708, Major5, Major1, ECE30020, 컴퓨터구조, 3.0, 1993, 1
0073, 200708, Major5, Major1, ECE30023, 마이크로프로그래밍, 3.0, 1993, 1
0073, 200708, Major5, Major1, ECE30051, 전자회로 1, 3.0, 1993, 1
0073, 200708, Major5, Major1, ECE40012, 컴파일러이론, 3.0, 1993, 1
0073, 200708, Major5, Major1, ECE40030, 데이터베이스, 3.0, 1993, 1
0073, 200708, Major5, Major1, GEK20007, 사회봉사 4, 0.5, 1993, 1
0073, 200708, Major5, Major1, GEK30002, 채플(한국어) 6, 0.0, 1993, 1
0073, 200708, Major5, Major1, GEK30004, Work Duty 6, 0.0, 1993, 1
0073, 200708, Major5, Major1, PCO10052, C 프로그래밍, 3.0, 1993, 1
0073, 200708, Major5, Major1, PCO10054, UNIX, 1.0, 1993, 1
0073, 200708, Major5, Major1, ECE30011, 알고리듬분석, 3.0, 1993, 2
0073, 200708, Major5, Major1, ECE30013, 소프트웨어공학, 3.0, 1993, 2
0073, 200708, Major5, Major1, ECE40083, 컴퓨터네트워크, 3.0, 1993, 2
0073, 200708, Major5, Major1, ECE40097, 특론1, 3.0, 1993, 2
0073, 200708, Major5, Major1, GEK10035, 한국사(근현대사), 3.0, 1993, 2
0073, 200708, Major5, Major1, GEK20007, 사회봉사 4, 0.5, 1993, 2
0073, 200708, Major5, Major1, HSN50007, 여성학, 2.0, 1993, 4
0073, 200708, Major5, Major1, HSN50033, 민속문학의 이해, 2.0, 1993, 4
0073, 200708, Major5, Major1, ECE20016, 자바프로그래밍언어, 3.0, 1994, 1
0073, 200708, Major5, Major1, ECE40042, 컴퓨터그래픽스, 3.0, 1994, 1
0073, 200708, Major5, Major1, ECE40095, 신기술세미나1, 1.0, 1994, 1
0073, 200708, Major5, Major1, GEK10007, 교양독서, 1.0, 1994, 1
0073, 200708, Major5, Major1, GEK10062, 미술의 이해, 3.0, 1994, 1
0073, 200708, Major5, Major1, GEK10081, 공학수학, 3.0, 1994, 1
0073, 200708, Major5, Major1, GEK20007, 사회봉사 4, 0.5, 1994, 1
0073, 200708, Major5, Major1, GEK20021, 생활체육 2, 1.0, 1994, 1
0073, 200708, Major5, Major1, PCO20053, 인터넷 활용, 2.0, 1994, 1
0073, 200708, Major5, Major1, PCO20062, 인터넷프로그래밍, 3.0, 1994, 1
0074, 200708, Major1, Major6, ENG10071, 이공계 경영실무, 3.0, 2002, 1
0074, 200708, Major1, Major6, GEK10001, 채플(한국어) 1, 0.0, 2002, 1
0074, 200708, Major1, Major6, GEK10008, 공동체리더십훈련1, 1.0, 2002, 1
0074, 200708, Major1, Major6, GEK10015, 한동인성교육, 1.0, 2002, 1
0074, 200708, Major1, Major6, GEK10018, Calculus, 3.0, 2002, 1
0074, 200708, Major1, Major6, GEK10038, 물리학실험1, 1.0, 2002, 1
